matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
7303,Strey Sylver,"NA1_4248307176",9,7,6089,1.6,6283,2,1591,10,1
7304,Strey Sylver,"NA1_4247592347",17,14,9707,1.6,18166,4,1652,10,1
7305,Strey Sylver,"NA1_4245186427",9,34,8543,1.2,11897,-1,1506,10,1
7306,Strey Sylver,"NA1_4245160730",15,23,9687,1.4,19889,-1,1327,10,1
7307,Strey Sylver,"NA1_4244807740",-11,-4,-8620,-0.8,-7039,-3,1987,10,0
7308,Strey Sylver,"NA1_4237152499",-2,0,-9619,-0.6,-23159,-2,1465,10,0
7309,Strey Sylver,"NA1_4216526904",1,2,-7560,-1.8,-6781,-2,2113,10,0
7310,Strey Sylver,"NA1_4206789519",10,9,7210,1.6,13812,2,1640,10,1
7311,Strey Sylver,"NA1_4206779472",20,36,15914,2,11130,3,1925,10,1
7312,Strey Sylver,"NA1_4206722377",-18,-46,-15454,-2.2,-18572,-2,1671,10,0
7313,Strey Sylver,"NA1_4201791663",18,32,6484,0.6,16175,2,1684,10,1
7314,Strey Sylver,"NA1_4194068844",17,34,10107,1.4,23152,1,1927,10,1
7315,Strey Sylver,"NA1_4189941465",18,36,13615,1.6,10962,2,1449,10,1
7316,Strey Sylver,"NA1_4189848020",10,14,3185,0.6,-3463,1,2133,10,1
7317,Strey Sylver,"NA1_4183953841",-5,1,-4327,-1.4,-5732,-4,1569,10,0
7318,Strey Sylver,"NA1_4182867163",0,-8,6443,0.2,6224,5,2869,10,1
7319,Strey Sylver,"NA1_4178857586",3,-5,5367,0.2,16602,-1,2118,10,1
7320,Strey Sylver,"NA1_4178739335",1,7,6222,0.2,2342,2,2931,10,1
7321,Strey Sylver,"NA1_4178703014",-19,2,-12220,-1.8,-12925,-4,1569,10,0
7322,Strey Sylver,"NA1_4178588318",2,26,7609,1.2,6154,3,2030,10,1
7323,Strey Sylver,"NA1_4177280155",-13,-26,-9948,-0.8,-21478,-1,2003,10,0
7324,Strey Sylver,"NA1_4176099537",-14,-23,-12851,-1.4,-16009,-1,1290,10,0
7325,Strey Sylver,"NA1_4176056663",-7,-8,-11228,-1.8,-10601,-1,832,10,0
7326,Strey Sylver,"NA1_4176054514",17,36,10855,1.4,12590,4,1540,10,1
7327,Strey Sylver,"NA1_4175196122",-1,2,-8309,-0.4,-14729,-2,2218,10,0
7328,Strey Sylver,"NA1_4175156822",6,18,2661,-0.2,-7496,-3,2046,10,0
7329,Strey Sylver,"NA1_4173339159",-12,-8,-8478,-1.2,-5568,1,801,10,0
7330,Strey Sylver,"NA1_4173336268",9,2,9121,0.8,5036,0,1768,10,1
7331,Donut Veener,"NA1_4266322940",-7,-14,-8950,-1.4,-17875,0,1691,10,0
7332,Donut Veener,"NA1_4266257340",-15,-33,-12537,-1.6,-15541,-3,1433,10,0
7333,Donut Veener,"NA1_4265635992",-2,7,-4985,-0.6,-10509,-3,1830,10,0
7334,Donut Veener,"NA1_4265581477",0,-2,2432,-0.4,-277,0,1802,10,0
7335,Donut Veener,"NA1_4265556287",-9,-21,-9844,-1.2,-21587,-3,1240,10,0
7336,Donut Veener,"NA1_4265521640",27,28,17367,1.6,24534,1,1409,10,1
7337,Donut Veener,"NA1_4265512367",-7,-7,-5314,-0.2,-9265,-2,2361,10,0
7338,Donut Veener,"NA1_4265454814",3,-7,7319,1.4,-871,-3,1943,10,1
7339,Donut Veener,"NA1_4264131695",5,2,-3141,-0.4,-16176,-3,2028,10,0
7340,Donut Veener,"NA1_4263993502",-7,-6,-8175,-0.6,-14260,-4,2323,10,0
7341,Donut Veener,"NA1_4263841906",-13,-18,-12501,-2.4,-13647,-4,1571,10,0
7342,Donut Veener,"NA1_4263747697",3,-12,-1236,0,-12430,1,1964,10,0
7343,Donut Veener,"NA1_4263744310",21,9,15599,1.6,19346,2,1276,10,1
7344,Donut Veener,"NA1_4257614709",3,9,1388,0.4,-5677,-1,2404,10,0
7345,Donut Veener,"NA1_4256447778",22,1,14934,1.4,26223,3,1473,10,1
7346,Donut Veener,"NA1_4255702551",-23,-19,-15087,-2,-10808,-1,971,10,0
7347,Donut Veener,"NA1_4255645147",-17,-38,-11200,-1.6,-2362,-3,2175,10,0
7348,Donut Veener,"NA1_4255630139",-9,-3,-10454,-1.6,-7724,-3,1457,10,0
7349,Donut Veener,"NA1_4255063189",-24,-21,-11710,-1.2,-16713,-3,1357,10,0
7350,Donut Veener,"NA1_4255018831",-20,-29,-15732,-1.8,-21943,-3,1374,10,0
7351,Donut Veener,"NA1_4255005751",21,20,8948,0.6,13099,0,2139,10,1
7352,Donut Veener,"NA1_4254655415",11,3,10886,1,16755,2,1859,10,1
7353,Donut Veener,"NA1_4254630772",14,10,13095,2,13846,-1,1375,10,1
7354,Donut Veener,"NA1_4254554844",11,44,10541,1.8,373,0,1779,10,1
7355,Donut Veener,"NA1_4254477849",14,12,14329,1.6,17154,4,1614,10,1
7356,Donut Veener,"NA1_4254466296",10,4,9605,1,6017,2,957,10,1
7357,Donut Veener,"NA1_4240882951",-13,-11,-9150,-0.2,-5310,-1,2762,10,0
7358,Donut Veener,"NA1_4240708210",-21,-20,-14322,-1.8,-11827,-2,1700,10,0
7359,Donut Veener,"NA1_4240704334",-25,-15,-17803,-2.2,-20929,-1,1076,10,0
7360,Donut Veener,"NA1_4237522946",18,27,11148,1.6,6785,3,1385,10,1
7361,Donut Veener,"NA1_4237501893",12,14,9159,1.4,22240,-1,1277,10,1
7362,Donut Veener,"NA1_4237454718",-11,-7,-6260,-0.6,454,-2,2347,10,0
7363,Donut Veener,"NA1_4237369336",-12,-20,-6221,-0.8,-38837,0,2263,10,0
7364,Donut Veener,"NA1_4237345256",21,33,13459,1.4,14630,1,1515,10,1
7365,Donut Veener,"NA1_4206472191",26,66,11929,0.8,8018,3,2574,10,1
7366,Donut Veener,"NA1_4206413510",-7,-23,-10942,-0.8,-1972,2,2373,10,0
7367,Donut Veener,"NA1_4203930542",-1,4,-7090,-0.6,-10128,-1,1794,10,0
7368,Donut Veener,"NA1_4203913714",-6,-2,-11039,-1.6,-17361,-3,1413,10,0
7369,Donut Veener,"NA1_4184521127",10,15,5021,0.4,3700,1,1374,10,1
7370,Donut Veener,"NA1_4179312836",-15,-7,-12705,-1.4,-16269,1,1937,10,0
7371,Donut Veener,"NA1_4179261164",20,37,942,1,-7301,1,1992,10,0
7372,Donut Veener,"NA1_4179214076",-10,-29,-13557,-1.6,-8551,-2,1541,10,0
7373,Donut Veener,"NA1_4179116157",18,40,12116,1.4,19177,2,2094,10,1
7374,Donut Veener,"NA1_4174195858",-4,-36,-7144,-0.4,1621,-2,2326,10,0
7375,Donut Veener,"NA1_4174104234",8,8,2424,0.8,-21397,2,2282,10,0
7376,Donut Veener,"NA1_4171009225",-14,-21,-5298,-1.4,-1960,-1,1278,10,0
7377,Donut Veener,"NA1_4171023478",9,27,7906,1.4,5441,-2,1670,10,1
7378,Donut Veener,"NA1_4170858151",-9,-16,-8195,-1.4,-12921,-1,1909,10,0
7379,Donut Veener,"NA1_4169637055",-16,-23,-13322,-1,-20035,-1,1462,10,0
7380,Donut Veener,"NA1_4169582248",-14,-18,-11286,-1.4,-16568,-4,1752,10,0
7381,Dehlnos,"NA1_4225094701",15,25,7050,0.6,17183,3,2050,10,1
7382,Dehlnos,"NA1_4225037355",-7,8,-11270,-1.4,-19578,-4,1620,10,0
7383,Dehlnos,"NA1_4225012378",15,12,11321,2.2,10528,0,970,10,1
7384,Dehlnos,"NA1_4224975346",14,20,12275,1.8,10469,3,1374,10,1
7385,Dehlnos,"NA1_4224896628",-17,-33,-6985,-1.4,-7174,-4,1917,10,0
7386,Dehlnos,"NA1_4224827293",-11,-31,-6122,-1.2,-13639,0,2215,10,0
7387,Dehlnos,"NA1_4224817084",-14,-28,-8358,-0.8,-17720,-4,1777,10,0
7388,Dehlnos,"NA1_4224772444",-18,-45,-13755,-2.2,-19688,0,1662,10,0
7389,Dehlnos,"NA1_4224716761",-23,-23,-14122,-1,-22872,0,1628,10,0
7390,Dehlnos,"NA1_4224732325",-2,2,-5156,-0.4,-8537,-2,929,10,0
7391,Dehlnos,"NA1_4223363688",-20,-58,-12064,-1.4,-6995,-1,2274,10,0
7392,Dehlnos,"NA1_4223308943",27,13,15892,1.6,21338,3,1239,10,1
7393,Dehlnos,"NA1_4223314705",25,25,17456,1.8,21209,2,1148,10,1
7394,Dehlnos,"NA1_4222046685",17,29,11527,1.6,15200,4,1527,10,1
7395,Dehlnos,"NA1_4222071527",22,38,18469,1.6,21728,3,1438,10,1
7396,Dehlnos,"NA1_4221986588",-16,-17,-6343,-1,-15907,-4,1710,10,0
7397,Dehlnos,"NA1_4219821161",-22,-39,-13033,-2.4,-11269,-2,1535,10,0
7398,Dehlnos,"NA1_4218613778",10,1,9072,1.2,16620,2,1184,10,1
7399,Dehlnos,"NA1_4218569608",-26,-21,-14209,-1.6,-20962,0,1054,10,0
7400,Dehlnos,"NA1_4218535575",-36,-24,-17141,-2.2,-19591,-2,1229,10,0
7401,Dehlnos,"NA1_4218028765",0,0,373,0.4,0,0,197,10,1
7402,Dehlnos,"NA1_4217678747",7,12,11570,1,13709,3,1921,10,1
7403,Dehlnos,"NA1_4217624850",-6,-14,-5344,-1,-1827,0,1688,10,0
7404,Dehlnos,"NA1_4217548714",24,30,17375,1.6,18741,3,1600,10,1
7405,Dehlnos,"NA1_4217487109",12,22,10353,1.6,11116,1,1170,10,1
7406,Dehlnos,"NA1_4211289606",-24,-24,-16752,-2.2,-24303,-2,1204,10,0
7407,Dehlnos,"NA1_4165909468",10,25,-144,0.2,852,1,1887,10,1
7408,Dehlnos,"NA1_4165880392",12,25,3420,0.6,6346,-1,1744,10,1
7409,Dehlnos,"NA1_4165845219",15,19,8824,1.2,11797,1,1323,10,1
7410,Dehlnos,"NA1_4165714593",-22,-24,-11164,-1.6,-14240,-1,2083,10,0
7411,Dehlnos,"NA1_4165750221",-13,-19,-9399,-1,-19259,-2,1735,10,0
7412,Dehlnos,"NA1_4165659048",0,0,-184,-0,-50,0,194,10,0
7413,Dehlnos,"NA1_4165655201",-18,9,-11709,-1,-16080,-2,1683,10,0
7414,Dehlnos,"NA1_4164357997",-14,-15,-9009,-0.4,-11017,-2,1709,10,0
7415,Dehlnos,"NA1_4163761743",-20,-25,-7641,-0.6,-5472,1,2238,10,0
7416,Dehlnos,"NA1_4163696992",-15,-12,-9599,-1.8,-25220,0,1358,10,0
7417,Mkrty,"NA1_4261397977",-10,1,-9982,-1.8,-11127,-5,1859,10,0
7418,Mkrty,"NA1_4260999126",13,13,7385,0.8,3424,5,2021,10,1
7419,Mkrty,"NA1_4260994729",1,-14,3006,0,12694,5,1822,10,1
7420,Mkrty,"NA1_4260990887",14,39,9602,1.6,15002,4,1754,10,1
7421,Mkrty,"NA1_4260964367",1,22,4838,1,11404,0,1702,10,1
7422,Mkrty,"NA1_4260899523",11,21,4821,0,9233,0,2102,10,1
7423,Mkrty,"NA1_4260603009",22,21,13971,2.6,10917,3,1557,10,1
7424,Mkrty,"NA1_4260188821",16,16,10454,1,19738,4,1525,10,1
7425,Mkrty,"NA1_4260172488",4,29,5390,1.4,1231,1,2106,10,1
7426,Mkrty,"NA1_4259787140",22,33,9566,1.4,9923,4,1654,10,1
7427,Mkrty,"NA1_4257185835",7,9,9486,0.8,12288,5,1901,10,1
7428,Mkrty,"NA1_4257038884",25,59,16218,2.4,19037,3,1475,10,1
7429,Mkrty,"NA1_4256948620",-3,-21,-1797,-0.4,3080,2,1751,10,0
7430,Mkrty,"NA1_4256935995",15,14,8168,1.6,7880,2,1706,10,1
7431,Mkrty,"NA1_4256465880",18,31,-1201,0.6,-15275,-1,2104,10,0
7432,Mkrty,"NA1_4256438480",-2,-3,3425,0.2,17452,0,1704,10,1
7433,Mkrty,"NA1_4256421676",-4,-28,6036,0.6,6354,1,2103,10,1
7434,Mkrty,"NA1_4256366961",-31,-25,-14325,-2,-13632,-3,1271,10,0
7435,Mkrty,"NA1_4256294979",-25,-17,-13082,-1.6,-17746,-3,1583,10,0
7436,Mkrty,"NA1_4256268237",-10,-33,-8435,-2.2,-7402,-3,2138,10,0
7437,Mkrty,"NA1_4256235312",19,41,6281,0.6,8761,2,1657,10,1
7438,Mkrty,"NA1_4254447972",-17,-13,-11580,-1.2,-12207,-4,1653,10,0
7439,Mkrty,"NA1_4254470516",-13,-7,-10644,-1.2,-7912,-3,1838,10,0
7440,Mkrty,"NA1_4254368849",-3,-16,-1238,-0.8,1569,-3,1813,10,0
7441,Mkrty,"NA1_4254384238",10,22,7415,0.8,4911,0,1211,10,1
7442,Mkrty,"NA1_4254361355",-3,-11,-4862,-1.2,-15766,-4,1685,10,0
7443,Mkrty,"NA1_4254277149",7,30,6673,1.2,6251,0,1510,10,1
7444,Mkrty,"NA1_4254273087",19,39,16100,2,23696,0,1748,10,1
7445,Mkrty,"NA1_4254236627",-8,-12,-9423,-1,-5592,-2,2427,10,0
7446,Mkrty,"NA1_4253627866",2,-7,3465,0,827,0,3014,10,1
7447,Mkrty,"NA1_4253612214",-4,-2,-4017,-1.2,-8548,0,1656,10,0
7448,Mkrty,"NA1_4253458032",21,33,13564,2.2,16328,2,1704,10,1
7449,Mkrty,"NA1_4253368583",0,15,3318,1.2,-3435,-3,2051,10,1
7450,Mkrty,"NA1_4253375177",7,15,11134,1.4,21242,0,1611,10,1
7451,Mkrty,"NA1_4253381347",15,16,10847,1.2,17590,1,2138,10,1
7452,Mkrty,"NA1_4253105481",-11,-9,-4104,-0.2,-21115,1,2034,10,0
7453,Mkrty,"NA1_4253101561",25,19,12912,1.2,16634,1,1671,10,1
7454,Mkrty,"NA1_4252367800",0,-10,172,0.8,16695,-3,2073,10,1
7455,Mkrty,"NA1_4252384157",10,6,11182,1.2,23104,2,1747,10,1
7456,Mkrty,"NA1_4252382204",11,-3,9678,1.6,15251,0,1701,10,1
7457,Mkrty,"NA1_4252380130",13,0,11262,1,20974,2,1680,10,1
7458,Mkrty,"NA1_4251660469",-29,-35,-17575,-2.4,-10682,-2,1311,10,0
7459,Mkrty,"NA1_4251518765",-11,-69,-5927,-0.2,7822,-2,2940,10,0
7460,Mkrty,"NA1_4251398986",4,5,5379,0.6,3984,0,1018,10,1
7461,Mkrty,"NA1_4251403456",19,22,14060,1.8,14292,3,1849,10,1
7462,Mkrty,"NA1_4251346939",15,-6,7936,1,8925,2,1775,10,1
7463,Mkrty,"NA1_4251361675",-16,-24,-13822,-1.8,-22570,-2,1863,10,0
7464,Mkrty,"NA1_4251265419",14,13,11638,1.8,22810,1,1460,10,1
7465,Mkrty,"NA1_4251182980",-10,-39,-9265,-1.2,-3339,-3,2252,10,0
7466,Mkrty,"NA1_4251062361",19,40,10535,1,16144,2,1249,10,1
7467,strongcrap,"NA1_4267720528",16,12,6668,1.2,13969,5,1941,10,1
7468,strongcrap,"NA1_4267704914",2,9,1101,1.6,-3722,4,1647,10,1
7469,strongcrap,"NA1_4267647690",-12,-26,-1988,-0.8,-12727,1,2191,10,0
7470,strongcrap,"NA1_4267378060",14,36,6676,0.6,12315,2,1841,10,1
7471,strongcrap,"NA1_4267402464",13,16,10632,1,18847,2,1635,10,1
7472,strongcrap,"NA1_4267346972",-4,-9,-8057,-1.6,-1755,2,1700,10,0
7473,strongcrap,"NA1_4267332166",12,20,7909,1.6,12268,2,1737,10,1
7474,strongcrap,"NA1_4265520097",9,8,7838,1,-9622,0,2311,10,1
7475,strongcrap,"NA1_4265483145",14,22,13324,2.2,18306,4,1517,10,1
7476,strongcrap,"NA1_4265447255",26,42,16106,3,17361,0,1429,10,1
7477,strongcrap,"NA1_4263328135",10,12,7006,1,10783,3,1940,10,1
7478,strongcrap,"NA1_4262483715",19,38,10678,2,4286,2,1630,10,1
7479,strongcrap,"NA1_4262426785",1,16,9124,1.2,18084,-3,2119,10,1
7480,strongcrap,"NA1_4262389059",-11,-4,-7041,-0.2,-7398,0,2271,10,0
7481,strongcrap,"NA1_4262332870",8,30,9106,0.6,16152,2,2367,10,1
7482,strongcrap,"NA1_4261400925",3,7,1348,0.4,-8836,-1,2059,10,0
7483,strongcrap,"NA1_4261347694",19,10,13122,1.4,28021,2,1141,10,1
7484,strongcrap,"NA1_4261324634",-20,-21,-10817,-1.8,-3353,-3,1331,10,0
7485,strongcrap,"NA1_4261300055",-12,-13,-10336,-1.4,-13025,-4,1634,10,0
7486,strongcrap,"NA1_4261250648",-1,1,3427,0.4,1665,2,2355,10,1
7487,strongcrap,"NA1_4261022145",7,-13,6195,1,6833,1,1632,10,1
7488,strongcrap,"NA1_4260563036",-7,-24,-4309,-0.4,-3313,-1,2400,10,0
7489,strongcrap,"NA1_4260486250",-22,-7,-9731,-1,-13006,-4,1662,10,0
7490,strongcrap,"NA1_4260348523",-13,-35,1491,0.2,10745,-2,2562,10,1
7491,strongcrap,"NA1_4259552937",-12,-19,-6185,-0.4,-7522,-2,2357,10,0
7492,strongcrap,"NA1_4259498790",6,14,8258,1,20683,3,1563,10,1
7493,strongcrap,"NA1_4258515262",-14,-45,-10653,-1.2,-15507,-1,2121,10,0
7494,strongcrap,"NA1_4257542934",24,44,10581,1.6,15193,3,1582,10,1
7495,strongcrap,"NA1_4256606310",-10,-27,-8649,-0.8,-19547,0,1854,10,0
7496,strongcrap,"NA1_4256591698",23,37,7785,1.8,6696,1,1675,10,1
7497,strongcrap,"NA1_4256554357",20,19,14704,1.8,18144,0,1807,10,1
7498,strongcrap,"NA1_4256495682",19,28,11623,1.6,6155,3,2499,10,1
7499,strongcrap,"NA1_4255742933",24,20,13049,1.6,19950,3,1497,10,1
7500,strongcrap,"NA1_4255716151",22,40,11175,1.6,24445,-3,1413,10,1
7501,strongcrap,"NA1_4255721011",23,21,16203,1.6,12964,1,1368,10,1
7502,strongcrap,"NA1_4255654411",-1,-2,-11375,-1.4,-14737,2,1899,10,0
7503,strongcrap,"NA1_4255607176",20,21,11882,1.8,11751,2,1730,10,1
7504,strongcrap,"NA1_4255561365",-16,-18,-15515,-1.8,-23428,-1,1533,10,0
7505,strongcrap,"NA1_4255554097",21,0,15183,2,14790,3,1321,10,1
7506,strongcrap,"NA1_4255549763",-13,-18,-12437,-1.2,-17802,-2,1295,10,0
7507,strongcrap,"NA1_4255476428",8,12,9036,1.6,10856,2,1564,10,1
7508,strongcrap,"NA1_4255019807",1,17,7373,0.4,6082,3,2797,10,1
7509,strongcrap,"NA1_4255004719",-3,14,-7207,-0.8,-22606,-4,1744,10,0
7510,strongcrap,"NA1_4254999901",-9,-18,-7623,-0.4,-10058,-1,1838,10,0
7511,strongcrap,"NA1_4254934424",10,-3,10685,1.6,23972,3,1420,10,1
7512,strongcrap,"NA1_4254879162",-19,-16,-15360,-2.8,-14276,0,1555,10,0
7513,strongcrap,"NA1_4254874165",9,9,4344,0.4,12032,0,1432,10,1
7514,strongcrap,"NA1_4253728501",-14,-34,-12727,-0.8,-12950,-3,1502,10,0
7515,strongcrap,"NA1_4253760789",-12,-8,-6225,-1,-20521,-2,1824,10,0
7516,strongcrap,"NA1_4253109866",9,28,7774,0.6,7816,3,2079,10,1
7517,Vincy87,"NA1_4266217440",-17,-24,-12125,-1.8,-20163,0,1741,10,0
7518,Vincy87,"NA1_4266181404",-3,13,2577,0.2,-9678,-1,2089,10,0
7519,Vincy87,"NA1_4266145086",11,19,7915,0.4,27165,4,1926,10,1
7520,Vincy87,"NA1_4266109000",1,-16,-6189,-0,-10966,1,2078,10,0
7521,Vincy87,"NA1_4266104443",13,21,6881,1.4,18671,4,1645,10,1
7522,Vincy87,"NA1_4266048803",-9,-25,-9345,-1.8,-10691,-4,1635,10,0
7523,Vincy87,"NA1_4266032783",17,27,10563,1.4,20195,2,1683,10,1
7524,Vincy87,"NA1_4265967598",7,7,7055,1.2,19928,3,1992,10,1
7525,Vincy87,"NA1_4265972955",-5,6,-5792,0,-24551,0,1783,10,0
7526,Vincy87,"NA1_4265889243",5,1,12986,1.2,17681,3,1836,10,1
7527,Vincy87,"NA1_4265857253",-9,15,-3702,0.6,-12310,-1,2005,10,0
7528,Vincy87,"NA1_4265854737",1,19,4082,1.2,2664,1,1381,10,1
7529,Vincy87,"NA1_4265852470",-16,-25,-7463,-1.2,-4333,-3,1330,10,0
7530,Vincy87,"NA1_4265362480",-12,-10,-6681,-1,-6475,-2,1647,10,0
7531,Vincy87,"NA1_4265286383",-21,-37,-13342,-1.6,-33316,0,1676,10,0
7532,Vincy87,"NA1_4265280109",20,34,18278,2,11873,4,1770,10,1
7533,Vincy87,"NA1_4265206659",7,6,4698,0.8,4334,1,625,10,1
7534,Vincy87,"NA1_4265181498",14,-2,5992,0.6,20557,3,1907,10,1
7535,Vincy87,"NA1_4265044060",2,10,-302,0.6,2581,3,1806,10,1
7536,Vincy87,"NA1_4265028414",-28,-2,-11754,-1.2,-21931,-4,1597,10,0
7537,Vincy87,"NA1_4264997207",6,4,6550,1,5865,1,642,10,1
7538,Vincy87,"NA1_4265003239",26,29,15382,1,25550,3,1281,10,1
7539,Vincy87,"NA1_4264990663",20,25,7582,0.8,14143,3,1406,10,1
7540,Vincy87,"NA1_4264936846",4,7,-4720,-0.2,-6459,-4,1757,10,0
7541,Vincy87,"NA1_4264923185",8,28,9249,1.8,10544,1,1464,10,1
7542,Vincy87,"NA1_4259072483",16,38,6900,1,7428,-2,2367,10,1
7543,Vincy87,"NA1_4259020550",-23,-41,-6406,-0.4,-14344,-3,1894,10,0
7544,Vincy87,"NA1_4259002570",-24,-10,-7063,-0.8,-12140,0,2417,10,0
7545,Vincy87,"NA1_4258979840",3,5,4237,0.6,5531,1,627,10,1
7546,Vincy87,"NA1_4258916604",17,23,9190,1.6,9987,2,1584,10,1
7547,Vincy87,"NA1_4258253534",-14,-11,-14109,-1.8,-10603,-4,1665,10,0
7548,Vincy87,"NA1_4258227465",-11,-8,-10684,-2,-18830,-3,1480,10,0
7549,Vincy87,"NA1_4258173485",7,5,3708,0.8,8661,1,1690,10,1
7550,Vincy87,"NA1_4258160047",-10,-20,-11506,-1.2,-22371,-2,1796,10,0
7551,Vincy87,"NA1_4258088169",18,34,12460,1.6,13049,0,1171,10,1
7552,Vincy87,"NA1_4258111423",17,17,7265,0.6,8801,2,1454,10,1
7553,Vincy87,"NA1_4258048303",-12,-9,-9931,-1.4,-18236,0,1726,10,0
7554,Vincy87,"NA1_4252625824",10,2,8506,1,19628,4,1854,10,1
7555,Vincy87,"NA1_4252582711",16,29,11784,1.8,11727,-2,1657,10,1
7556,Vincy87,"NA1_4252557204",9,18,4098,0.4,11346,0,2079,10,1
7557,Vincy87,"NA1_4252562902",17,24,10548,1,16912,3,1187,10,1
7558,Vincy87,"NA1_4252530117",-19,-12,-8506,-1.2,-16167,-2,1764,10,0
7559,Vincy87,"NA1_4252486507",-9,-12,-9051,-1,-23678,-4,1487,10,0
7560,Vincy87,"NA1_4251395606",-19,-21,-8301,-0.8,-9736,-2,1745,10,0
7561,Vincy87,"NA1_4251392403",-14,-14,-9778,-1.4,-8759,-3,1289,10,0
7562,Vincy87,"NA1_4251366855",8,42,-841,1.2,-7015,2,1579,10,1
7563,Vincy87,"NA1_4251334826",-25,-36,-17996,-2,-26849,-2,1623,10,0
7564,Vincy87,"NA1_4251312313",14,12,14606,2.8,19440,1,1343,10,1
7565,Vincy87,"NA1_4251296313",11,6,9796,0.6,22996,2,1660,10,1
7566,Vincy87,"NA1_4239503907",12,12,9667,1,17341,1,1221,10,1
7567,Irêlią,"NA1_4187977678",16,40,9034,0.6,16870,2,1760,10,1
7568,Irêlią,"NA1_4187927544",-11,-24,-10084,-1.6,-11293,-2,1444,10,0
7569,Irêlią,"NA1_4187829494",-13,-23,-6488,-1.2,-7237,-1,1394,10,0
7570,Irêlią,"NA1_4187379942",-10,-13,-9754,-1.8,-14854,0,1557,10,0
7571,Irêlią,"NA1_4187286121",-32,-20,-12343,-2.2,-7394,-3,1414,10,0
7572,Irêlią,"NA1_4186095315",-6,-21,-5732,-0.4,-6138,-1,1836,10,0
7573,Irêlią,"NA1_4186037774",-2,16,-1856,0,-10565,0,1852,10,0
7574,Irêlią,"NA1_4185883736",10,13,11303,1.6,14659,0,1640,10,1
7575,Irêlią,"NA1_4185816340",23,31,10915,1.4,16531,0,1859,10,1
7576,Irêlią,"NA1_4184917566",-20,-43,-9437,-2.6,-4103,-3,1901,10,0
7577,Irêlią,"NA1_4184828347",4,-13,7218,1,11168,2,2214,10,1
7578,Irêlią,"NA1_4184820218",-7,-22,-8677,-1,-13186,-5,1998,10,0
7579,Irêlią,"NA1_4184755266",-1,-2,-3565,-1.4,-1706,-1,640,10,0
7580,Irêlią,"NA1_4184687724",-15,-7,-8486,-1.4,-4084,-2,969,10,0
7581,Irêlią,"NA1_4184554807",17,33,13044,1.4,9325,2,1655,10,1
7582,Irêlią,"NA1_4184110905",11,15,224,0.6,-3785,2,1728,10,1
7583,Irêlią,"NA1_4184094746",-3,-2,2501,1.2,7508,1,2011,10,1
7584,Irêlią,"NA1_4183650327",9,-8,9450,0,17337,7,2705,10,1
7585,Irêlią,"NA1_4183572911",0,-4,-3244,-1,-3636,1,1838,10,0
7586,Irêlią,"NA1_4183545206",12,27,6858,1,7480,2,1132,10,1
7587,Irêlią,"NA1_4183468139",16,31,10094,1.6,11402,-1,1704,10,1
7588,Irêlią,"NA1_4183439907",-21,-16,-13887,-0.6,-17232,-4,1742,10,0
7589,Irêlią,"NA1_4183241700",27,24,19981,2.2,21679,3,1355,10,1
7590,Irêlią,"NA1_4183175066",-3,6,-121,-0.2,-1150,-1,2305,10,0
7591,Irêlią,"NA1_4181874272",-5,-31,-7457,-0.4,-15604,1,1892,10,0
7592,Irêlią,"NA1_4181835854",21,27,14287,1,21665,-1,1946,10,1
7593,Irêlią,"NA1_4181830354",9,24,9365,1.2,12930,2,1584,10,1
7594,Irêlią,"NA1_4181736922",-20,-12,-6649,-0.8,-7810,-4,1406,10,0
7595,Irêlią,"NA1_4181154535",17,20,9816,1,22324,1,1862,10,1
7596,Irêlią,"NA1_4180922349",-14,-24,-8213,-1,7784,-6,2619,10,0
7597,Irêlią,"NA1_4179083596",-5,-8,1701,0,7751,-2,2370,10,1
7598,Irêlią,"NA1_4179027452",-19,-61,-9925,-1.6,-6081,-2,1816,10,0
7599,Irêlią,"NA1_4176455760",8,11,11367,1.4,15887,-1,1921,10,1
7600,Irêlią,"NA1_4175355347",-8,-15,-5697,-0.8,-19175,-4,1505,10,0
7601,Irêlią,"NA1_4175239728",-16,-7,-12137,-2.2,-11338,-4,1635,10,0
7602,Irêlią,"NA1_4173674162",5,18,9106,1.8,4186,5,2012,10,1
7603,Irêlią,"NA1_4173611649",29,32,18317,2.2,27545,2,1727,10,1
7604,Irêlią,"NA1_4173516777",-5,-35,-3836,-1.6,-5306,-3,1969,10,0
7605,Irêlią,"NA1_4172643365",9,5,7319,1,5385,-1,1624,10,1
7606,Irêlią,"NA1_4172577734",-13,-18,-7390,-1.2,-5208,2,1234,10,0
7607,Irêlią,"NA1_4172519726",-17,-41,-12925,-1.6,-21403,3,2044,10,0
7608,Irêlią,"NA1_4171138320",13,17,14432,2,19320,2,2003,10,1
7609,Irêlią,"NA1_4171110466",-15,5,-11071,-1,-9121,-3,2257,10,0
7610,Irêlią,"NA1_4171003916",5,7,8212,1.2,6716,2,1590,10,1
7611,Irêlią,"NA1_4169883372",-22,-14,-22381,-2,-22272,-3,1505,10,0
7612,Irêlią,"NA1_4169752613",-7,-7,-7677,-1.4,-4186,-5,2011,10,0
